Tool;Scenario;Model;RunIndex;Iteration;PhaseName;MetricName;MetricValue
Reference;scale_assay;32;0;4;Update;Elements;9971
Reference;scale_assay;32;0;4;Update;ActiveSamples;90
Reference;scale_assay;32;0;5;Update;Elements;9971
Reference;scale_assay;32;0;5;Update;ActiveSamples;90
Reference;scale_assay;32;0;6;Update;Elements;9971
Reference;scale_assay;32;0;6;Update;ActiveSamples;90
Reference;scale_assay;32;0;7;Update;Elements;9692
Reference;scale_assay;32;0;7;Update;ActiveSamples;87
Reference;scale_assay;32;0;8;Update;Elements;9692
Reference;scale_assay;32;0;8;Update;ActiveSamples;87
Reference;scale_assay;32;0;9;Update;Elements;9416
Reference;scale_assay;32;0;9;Update;ActiveSamples;84
Reference;scale_assay;32;0;10;Update;Elements;9416
Reference;scale_assay;32;0;10;Update;ActiveSamples;84
Reference;scale_assay;32;0;11;Update;Elements;9416
Reference;scale_assay;32;0;11;Update;ActiveSamples;84
Reference;scale_assay;32;0;12;Update;Elements;9234
Reference;scale_assay;32;0;12;Update;ActiveSamples;82
Reference;scale_assay;32;0;13;Update;Elements;9234
Reference;scale_assay;32;0;13;Update;ActiveSamples;82
Reference;scale_assay;32;0;14;Update;Elements;9234
Reference;scale_assay;32;0;14;Update;ActiveSamples;82
Reference;scale_assay;32;0;15;Update;Elements;9054
Reference;scale_assay;32;0;15;Update;ActiveSamples;80
Reference;scale_assay;32;0;16;Update;Elements;9054
Reference;scale_assay;32;0;16;Update;ActiveSamples;80
Reference;scale_assay;32;0;17;Update;Elements;8520
Reference;scale_assay;32;0;17;Update;ActiveSamples;74
Reference;scale_assay;32;0;18;Update;Elements;8520
Reference;scale_assay;32;0;18;Update;ActiveSamples;74
Reference;scale_assay;32;0;19;Update;Elements;8520
Reference;scale_assay;32;0;19;Update;ActiveSamples;74
Reference;scale_assay;32;0;20;Update;Elements;8432
Reference;scale_assay;32;0;20;Update;ActiveSamples;73
Reference;new_samples;1;0;0;Initialization;Time;238816900
Reference;new_samples;1;0;0;Initialization;Memory;37974016
Reference;new_samples;1;0;0;Load;Time;15492300
Reference;new_samples;1;0;0;Load;Memory;38625280
Reference;new_samples;1;0;0;Initial;Time;35612700
Reference;new_samples;1;0;0;Initial;Memory;39194624
Reference;new_samples;1;0;1;Update;Time;6330600
Reference;new_samples;1;0;1;Update;Memory;39956480
Reference;new_samples;1;0;2;Update;Time;721200
Reference;new_samples;1;0;2;Update;Memory;39964672
Reference;new_samples;1;0;3;Update;Time;485300
Reference;new_samples;1;0;3;Update;Memory;39964672
Reference;new_samples;1;0;4;Update;Time;1790700
Reference;new_samples;1;0;4;Update;Memory;40112128
Reference;new_samples;1;0;5;Update;Time;117000
Reference;new_samples;1;0;5;Update;Memory;40112128
Reference;new_samples;1;0;6;Update;Time;131800
Reference;new_samples;1;0;6;Update;Memory;40333312
Reference;new_samples;1;0;7;Update;Time;118300
Reference;new_samples;1;0;7;Update;Memory;40620032
Reference;new_samples;1;0;8;Update;Time;142900
Reference;new_samples;1;0;8;Update;Memory;40923136
Reference;new_samples;1;0;0;Initial;Elements;37
Reference;new_samples;1;0;0;Initial;ActiveSamples;8
Reference;new_samples;1;0;1;Update;Elements;46
Reference;new_samples;1;0;1;Update;ActiveSamples;8
Reference;new_samples;1;0;2;Update;Elements;57
Reference;new_samples;1;0;2;Update;ActiveSamples;9
Reference;new_samples;1;0;3;Update;Elements;68
Reference;new_samples;1;0;3;Update;ActiveSamples;10
Reference;new_samples;1;0;4;Update;Elements;69
Reference;new_samples;1;0;4;Update;ActiveSamples;9
Reference;new_samples;1;0;5;Update;Elements;80
Reference;new_samples;1;0;5;Update;ActiveSamples;10
Reference;new_samples;1;0;6;Update;Elements;91
Reference;new_samples;1;0;6;Update;ActiveSamples;11
Reference;new_samples;1;0;7;Update;Elements;102
Reference;new_samples;1;0;7;Update;ActiveSamples;12
Reference;new_samples;1;0;8;Update;Elements;113
Reference;new_samples;1;0;8;Update;ActiveSamples;13
Reference;new_samples;2;0;0;Initialization;Time;240299200
Reference;new_samples;2;0;0;Initialization;Memory;37957632
Reference;new_samples;2;0;0;Load;Time;17566700
Reference;new_samples;2;0;0;Load;Memory;38612992
Reference;new_samples;2;0;0;Initial;Time;40110000
Reference;new_samples;2;0;0;Initial;Memory;39190528
Reference;new_samples;2;0;1;Update;Time;7855400
Reference;new_samples;2;0;1;Update;Memory;39948288
Reference;new_samples;2;0;2;Update;Time;419000
Reference;new_samples;2;0;2;Update;Memory;39956480
Reference;new_samples;2;0;3;Update;Time;292500
Reference;new_samples;2;0;3;Update;Memory;39956480
Reference;new_samples;2;0;4;Update;Time;134800
Reference;new_samples;2;0;4;Update;Memory;39981056
Reference;new_samples;2;0;5;Update;Time;127300
Reference;new_samples;2;0;5;Update;Memory;40267776
Reference;new_samples;2;0;6;Update;Time;153400
Reference;new_samples;2;0;6;Update;Memory;40587264
Reference;new_samples;2;0;7;Update;Time;154100
Reference;new_samples;2;0;7;Update;Memory;40939520
Reference;new_samples;2;0;8;Update;Time;123300
Reference;new_samples;2;0;8;Update;Memory;41299968
Reference;new_samples;2;0;0;Initial;Elements;64
Reference;new_samples;2;0;0;Initial;ActiveSamples;16
Reference;new_samples;2;0;1;Update;Elements;72
Reference;new_samples;2;0;1;Update;ActiveSamples;15
Reference;new_samples;2;0;2;Update;Elements;83
Reference;new_samples;2;0;2;Update;ActiveSamples;16
Reference;new_samples;2;0;3;Update;Elements;94
Reference;new_samples;2;0;3;Update;ActiveSamples;17
Reference;new_samples;2;0;4;Update;Elements;105
Reference;new_samples;2;0;4;Update;ActiveSamples;18
Reference;new_samples;2;0;5;Update;Elements;116
Reference;new_samples;2;0;5;Update;ActiveSamples;19
Reference;new_samples;2;0;6;Update;Elements;127
Reference;new_samples;2;0;6;Update;ActiveSamples;20
Reference;new_samples;2;0;7;Update;Elements;138
Reference;new_samples;2;0;7;Update;ActiveSamples;20
Reference;new_samples;2;0;8;Update;Elements;149
Reference;new_samples;2;0;8;Update;ActiveSamples;21
Reference;new_samples;4;0;0;Initialization;Time;236892500
Reference;new_samples;4;0;0;Initialization;Memory;38064128
Reference;new_samples;4;0;0;Load;Time;16226400
Reference;new_samples;4;0;0;Load;Memory;38748160
Reference;new_samples;4;0;0;Initial;Time;38388600
Reference;new_samples;4;0;0;Initial;Memory;39325696
Reference;new_samples;4;0;1;Update;Time;3788700
Reference;new_samples;4;0;1;Update;Memory;40075264
Reference;new_samples;4;0;2;Update;Time;537700
Reference;new_samples;4;0;2;Update;Memory;40087552
Reference;new_samples;4;0;3;Update;Time;354800
Reference;new_samples;4;0;3;Update;Memory;40308736
Reference;new_samples;4;0;4;Update;Time;165700
Reference;new_samples;4;0;4;Update;Memory;40677376
Reference;new_samples;4;0;5;Update;Time;135000
Reference;new_samples;4;0;5;Update;Memory;41054208
Reference;new_samples;4;0;6;Update;Time;138600
Reference;new_samples;4;0;6;Update;Memory;41472000
Reference;new_samples;4;0;7;Update;Time;2127900
Reference;new_samples;4;0;7;Update;Memory;41930752
Reference;new_samples;4;0;8;Update;Time;139400
Reference;new_samples;4;0;8;Update;Memory;42389504
Reference;new_samples;4;0;0;Initial;Elements;119
Reference;new_samples;4;0;0;Initial;ActiveSamples;32
Reference;new_samples;4;0;1;Update;Elements;131
Reference;new_samples;4;0;1;Update;ActiveSamples;33
Reference;new_samples;4;0;2;Update;Elements;142
Reference;new_samples;4;0;2;Update;ActiveSamples;34
Reference;new_samples;4;0;3;Update;Elements;153
Reference;new_samples;4;0;3;Update;ActiveSamples;35
Reference;new_samples;4;0;4;Update;Elements;164
Reference;new_samples;4;0;4;Update;ActiveSamples;36
Reference;new_samples;4;0;5;Update;Elements;175
Reference;new_samples;4;0;5;Update;ActiveSamples;37
Reference;new_samples;4;0;6;Update;Elements;186
Reference;new_samples;4;0;6;Update;ActiveSamples;38
Reference;new_samples;4;0;7;Update;Elements;197
Reference;new_samples;4;0;7;Update;ActiveSamples;37
Reference;new_samples;4;0;8;Update;Elements;208
Reference;new_samples;4;0;8;Update;ActiveSamples;38
Reference;new_samples;8;0;0;Initialization;Time;247481400
Reference;new_samples;8;0;0;Initialization;Memory;38010880
Reference;new_samples;8;0;0;Load;Time;15567300
Reference;new_samples;8;0;0;Load;Memory;38694912
Reference;new_samples;8;0;0;Initial;Time;36901300
Reference;new_samples;8;0;0;Initial;Memory;39284736
Reference;new_samples;8;0;1;Update;Time;6658700
Reference;new_samples;8;0;1;Update;Memory;40226816
Reference;new_samples;8;0;2;Update;Time;444500
Reference;new_samples;8;0;2;Update;Memory;40751104
Reference;new_samples;8;0;3;Update;Time;348000
Reference;new_samples;8;0;3;Update;Memory;41259008
Reference;new_samples;8;0;4;Update;Time;165500
Reference;new_samples;8;0;4;Update;Memory;41824256
Reference;new_samples;8;0;5;Update;Time;274100
Reference;new_samples;8;0;5;Update;Memory;42397696
Reference;new_samples;8;0;6;Update;Time;129000
Reference;new_samples;8;0;6;Update;Memory;42987520
Reference;new_samples;8;0;7;Update;Time;147900
Reference;new_samples;8;0;7;Update;Memory;43532288
Reference;new_samples;8;0;8;Update;Time;114200
Reference;new_samples;8;0;8;Update;Memory;43532288
Reference;new_samples;8;0;0;Initial;Elements;229
Reference;new_samples;8;0;0;Initial;ActiveSamples;64
Reference;new_samples;8;0;1;Update;Elements;231
Reference;new_samples;8;0;1;Update;ActiveSamples;60
Reference;new_samples;8;0;2;Update;Elements;242
Reference;new_samples;8;0;2;Update;ActiveSamples;61
Reference;new_samples;8;0;3;Update;Elements;253
Reference;new_samples;8;0;3;Update;ActiveSamples;62
Reference;new_samples;8;0;4;Update;Elements;263
Reference;new_samples;8;0;4;Update;ActiveSamples;62
Reference;new_samples;8;0;5;Update;Elements;274
Reference;new_samples;8;0;5;Update;ActiveSamples;63
Reference;new_samples;8;0;6;Update;Elements;285
Reference;new_samples;8;0;6;Update;ActiveSamples;64
Reference;new_samples;8;0;7;Update;Elements;296
Reference;new_samples;8;0;7;Update;ActiveSamples;62
Reference;new_samples;8;0;8;Update;Elements;307
Reference;new_samples;8;0;8;Update;ActiveSamples;63
Reference;new_samples;16;0;0;Initialization;Time;237231500
Reference;new_samples;16;0;0;Initialization;Memory;38047744
Reference;new_samples;16;0;0;Load;Time;15989200
Reference;new_samples;16;0;0;Load;Memory;38690816
Reference;new_samples;16;0;0;Initial;Time;37392000
Reference;new_samples;16;0;0;Initial;Memory;39825408
Reference;new_samples;16;0;1;Update;Time;7196000
Reference;new_samples;16;0;1;Update;Memory;41545728
Reference;new_samples;16;0;2;Update;Time;473200
Reference;new_samples;16;0;2;Update;Memory;42467328
Reference;new_samples;16;0;3;Update;Time;354000
Reference;new_samples;16;0;3;Update;Memory;43556864
Reference;new_samples;16;0;4;Update;Time;153800
Reference;new_samples;16;0;4;Update;Memory;43556864
Reference;new_samples;16;0;5;Update;Time;137700
Reference;new_samples;16;0;5;Update;Memory;43556864
Reference;new_samples;16;0;6;Update;Time;110000
Reference;new_samples;16;0;6;Update;Memory;43556864
Reference;new_samples;16;0;7;Update;Time;134600
Reference;new_samples;16;0;7;Update;Memory;43556864
Reference;new_samples;16;0;8;Update;Time;128900
Reference;new_samples;16;0;8;Update;Memory;43556864
Reference;new_samples;16;0;0;Initial;Elements;455
Reference;new_samples;16;0;0;Initial;ActiveSamples;128
Reference;new_samples;16;0;1;Update;Elements;447
Reference;new_samples;16;0;1;Update;ActiveSamples;119
Reference;new_samples;16;0;2;Update;Elements;450
Reference;new_samples;16;0;2;Update;ActiveSamples;116
Reference;new_samples;16;0;3;Update;Elements;461
Reference;new_samples;16;0;3;Update;ActiveSamples;117
Reference;new_samples;16;0;4;Update;Elements;469
Reference;new_samples;16;0;4;Update;ActiveSamples;115
Reference;new_samples;16;0;5;Update;Elements;480
Reference;new_samples;16;0;5;Update;ActiveSamples;116
Reference;new_samples;16;0;6;Update;Elements;491
Reference;new_samples;16;0;6;Update;ActiveSamples;117
Reference;new_samples;16;0;7;Update;Elements;502
Reference;new_samples;16;0;7;Update;ActiveSamples;114
Reference;new_samples;16;0;8;Update;Elements;513
Reference;new_samples;16;0;8;Update;ActiveSamples;114
Reference;new_samples;32;0;0;Initialization;Time;231506400
Reference;new_samples;32;0;0;Initialization;Memory;38174720
Reference;new_samples;32;0;0;Load;Time;16668400
Reference;new_samples;32;0;0;Load;Memory;38850560
Reference;new_samples;32;0;0;Initial;Time;42660900
Reference;new_samples;32;0;0;Initial;Memory;42475520
Reference;new_samples;32;0;1;Update;Time;7159000
Reference;new_samples;32;0;1;Update;Memory;43503616
Reference;new_samples;32;0;2;Update;Time;497500
Reference;new_samples;32;0;2;Update;Memory;43646976
Reference;new_samples;32;0;3;Update;Time;766400
Reference;new_samples;32;0;3;Update;Memory;43646976
Reference;new_samples;32;0;4;Update;Time;164700
Reference;new_samples;32;0;4;Update;Memory;44838912
Reference;new_samples;32;0;5;Update;Time;138900
Reference;new_samples;32;0;5;Update;Memory;44838912
Reference;new_samples;32;0;6;Update;Time;150400
Reference;new_samples;32;0;6;Update;Memory;44838912
Reference;new_samples;32;0;7;Update;Time;139800
Reference;new_samples;32;0;7;Update;Memory;44838912
Reference;new_samples;32;0;8;Update;Time;152500
Reference;new_samples;32;0;8;Update;Memory;44838912
Reference;new_samples;32;0;0;Initial;Elements;901
Reference;new_samples;32;0;0;Initial;ActiveSamples;256
Reference;new_samples;32;0;1;Update;Elements;903
Reference;new_samples;32;0;1;Update;ActiveSamples;252
Reference;new_samples;32;0;2;Update;Elements;902
Reference;new_samples;32;0;2;Update;ActiveSamples;247
Reference;new_samples;32;0;3;Update;Elements;905
Reference;new_samples;32;0;3;Update;ActiveSamples;244
Reference;new_samples;32;0;4;Update;Elements;911
Reference;new_samples;32;0;4;Update;ActiveSamples;240
Reference;new_samples;32;0;5;Update;Elements;922
Reference;new_samples;32;0;5;Update;ActiveSamples;241
Reference;new_samples;32;0;6;Update;Elements;931
Reference;new_samples;32;0;6;Update;ActiveSamples;240
Reference;new_samples;32;0;7;Update;Elements;942
Reference;new_samples;32;0;7;Update;ActiveSamples;239
Reference;new_samples;32;0;8;Update;Elements;953
Reference;new_samples;32;0;8;Update;ActiveSamples;237
NMF;scale_samples;1;0;0;Initialization;Time;236953700
NMF;scale_samples;1;0;0;Initialization;Memory;38027264
NMF;scale_samples;1;0;0;Load;Time;110787100
NMF;scale_samples;1;0;0;Load;Memory;41340928
NMF;scale_samples;1;0;0;Initial;Time;264598300
NMF;scale_samples;1;0;0;Initial;Memory;48922624
NMF;scale_samples;1;0;1;Update;Time;5302400
NMF;scale_samples;1;0;1;Update;Memory;49573888
NMF;scale_samples;1;0;2;Update;Time;35700
NMF;scale_samples;1;0;2;Update;Memory;49680384
NMF;scale_samples;1;0;3;Update;Time;16100
NMF;scale_samples;1;0;3;Update;Memory;49778688
NMF;scale_samples;1;0;4;Update;Time;29000
NMF;scale_samples;1;0;4;Update;Memory;49876992
NMF;scale_samples;1;0;5;Update;Time;13600
NMF;scale_samples;1;0;5;Update;Memory;49967104
NMF;scale_samples;1;0;6;Update;Time;12600
NMF;scale_samples;1;0;6;Update;Memory;50065408
NMF;scale_samples;1;0;7;Update;Time;20100
NMF;scale_samples;1;0;7;Update;Memory;50163712
NMF;scale_samples;1;0;8;Update;Time;13000
NMF;scale_samples;1;0;8;Update;Memory;50262016
NMF;scale_samples;1;0;0;Initial;Elements;37
NMF;scale_samples;1;0;0;Initial;ActiveSamples;8
NMF;scale_samples;1;0;1;Update;Elements;37
NMF;scale_samples;1;0;1;Update;ActiveSamples;8
NMF;scale_samples;1;0;2;Update;Elements;37
NMF;scale_samples;1;0;2;Update;ActiveSamples;8
NMF;scale_samples;1;0;3;Update;Elements;37
NMF;scale_samples;1;0;3;Update;ActiveSamples;8
NMF;scale_samples;1;0;4;Update;Elements;37
NMF;scale_samples;1;0;4;Update;ActiveSamples;8
NMF;scale_samples;1;0;5;Update;Elements;37
NMF;scale_samples;1;0;5;Update;ActiveSamples;8
NMF;scale_samples;1;0;6;Update;Elements;37
NMF;scale_samples;1;0;6;Update;ActiveSamples;8
NMF;scale_samples;1;0;7;Update;Elements;37
NMF;scale_samples;1;0;7;Update;ActiveSamples;8
NMF;scale_samples;1;0;8;Update;Elements;37
NMF;scale_samples;1;0;8;Update;ActiveSamples;8
NMF;scale_samples;2;0;0;Initialization;Time;242459800
NMF;scale_samples;2;0;0;Initialization;Memory;37998592
NMF;scale_samples;2;0;0;Load;Time;99281900
NMF;scale_samples;2;0;0;Load;Memory;41332736
NMF;scale_samples;2;0;0;Initial;Time;265477800
NMF;scale_samples;2;0;0;Initial;Memory;49737728
NMF;scale_samples;2;0;1;Update;Time;3737700
NMF;scale_samples;2;0;1;Update;Memory;50450432
NMF;scale_samples;2;0;2;Update;Time;41100
NMF;scale_samples;2;0;2;Update;Memory;50601984
NMF;scale_samples;2;0;3;Update;Time;15800
NMF;scale_samples;2;0;3;Update;Memory;50741248
NMF;scale_samples;2;0;4;Update;Time;38300
NMF;scale_samples;2;0;4;Update;Memory;50888704
NMF;scale_samples;2;0;5;Update;Time;23200
NMF;scale_samples;2;0;5;Update;Memory;51187712
NMF;scale_samples;2;0;6;Update;Time;14600
NMF;scale_samples;2;0;6;Update;Memory;51187712
NMF;scale_samples;2;0;7;Update;Time;47700
NMF;scale_samples;2;0;7;Update;Memory;51187712
NMF;scale_samples;2;0;8;Update;Time;7800
NMF;scale_samples;2;0;8;Update;Memory;51187712
NMF;scale_samples;2;0;0;Initial;Elements;64
NMF;scale_samples;2;0;0;Initial;ActiveSamples;16
NMF;scale_samples;2;0;1;Update;Elements;64
NMF;scale_samples;2;0;1;Update;ActiveSamples;16
NMF;scale_samples;2;0;2;Update;Elements;64
NMF;scale_samples;2;0;2;Update;ActiveSamples;16
NMF;scale_samples;2;0;3;Update;Elements;64
NMF;scale_samples;2;0;3;Update;ActiveSamples;16
NMF;scale_samples;2;0;4;Update;Elements;64
NMF;scale_samples;2;0;4;Update;ActiveSamples;16
NMF;scale_samples;2;0;5;Update;Elements;64
NMF;scale_samples;2;0;5;Update;ActiveSamples;16
NMF;scale_samples;2;0;6;Update;Elements;64
NMF;scale_samples;2;0;6;Update;ActiveSamples;16
NMF;scale_samples;2;0;7;Update;Elements;64
NMF;scale_samples;2;0;7;Update;ActiveSamples;16
NMF;scale_samples;2;0;8;Update;Elements;64
NMF;scale_samples;2;0;8;Update;ActiveSamples;16
NMF;scale_samples;4;0;0;Initialization;Time;252468800
NMF;scale_samples;4;0;0;Initialization;Memory;37937152
NMF;scale_samples;4;0;0;Load;Time;93538700
NMF;scale_samples;4;0;0;Load;Memory;41271296
NMF;scale_samples;4;0;0;Initial;Time;285640700
NMF;scale_samples;4;0;0;Initial;Memory;50679808
NMF;scale_samples;4;0;1;Update;Time;3884300
NMF;scale_samples;4;0;1;Update;Memory;51183616
NMF;scale_samples;4;0;2;Update;Time;42100
NMF;scale_samples;4;0;2;Update;Memory;51187712
NMF;scale_samples;4;0;3;Update;Time;46800
NMF;scale_samples;4;0;3;Update;Memory;51187712
NMF;scale_samples;4;0;4;Update;Time;60700
NMF;scale_samples;4;0;4;Update;Memory;51187712
NMF;scale_samples;4;0;5;Update;Time;16500
NMF;scale_samples;4;0;5;Update;Memory;51187712
NMF;scale_samples;4;0;6;Update;Time;13300
NMF;scale_samples;4;0;6;Update;Memory;51187712
NMF;scale_samples;4;0;7;Update;Time;69500
NMF;scale_samples;4;0;7;Update;Memory;51187712
NMF;scale_samples;4;0;8;Update;Time;8100
NMF;scale_samples;4;0;8;Update;Memory;51187712
NMF;scale_samples;4;0;0;Initial;Elements;119
NMF;scale_samples;4;0;0;Initial;ActiveSamples;32
NMF;scale_samples;4;0;1;Update;Elements;119
NMF;scale_samples;4;0;1;Update;ActiveSamples;32
NMF;scale_samples;4;0;2;Update;Elements;119
NMF;scale_samples;4;0;2;Update;ActiveSamples;32
NMF;scale_samples;4;0;3;Update;Elements;119
NMF;scale_samples;4;0;3;Update;ActiveSamples;32
NMF;scale_samples;4;0;4;Update;Elements;119
NMF;scale_samples;4;0;4;Update;ActiveSamples;32
NMF;scale_samples;4;0;5;Update;Elements;119
NMF;scale_samples;4;0;5;Update;ActiveSamples;32
NMF;scale_samples;4;0;6;Update;Elements;119
NMF;scale_samples;4;0;6;Update;ActiveSamples;32
NMF;scale_samples;4;0;7;Update;Elements;119
NMF;scale_samples;4;0;7;Update;ActiveSamples;32
NMF;scale_samples;4;0;8;Update;Elements;119
NMF;scale_samples;4;0;8;Update;ActiveSamples;32
NMF;scale_samples;8;0;0;Initialization;Time;243684500
NMF;scale_samples;8;0;0;Initialization;Memory;38076416
NMF;scale_samples;8;0;0;Load;Time;92211300
NMF;scale_samples;8;0;0;Load;Memory;41504768
NMF;scale_samples;8;0;0;Initial;Time;293023100
NMF;scale_samples;8;0;0;Initial;Memory;51613696
NMF;scale_samples;8;0;1;Update;Time;32019400
NMF;scale_samples;8;0;1;Update;Memory;52957184
NMF;scale_samples;8;0;2;Update;Time;45200
NMF;scale_samples;8;0;2;Update;Memory;53379072
NMF;scale_samples;8;0;3;Update;Time;17400
NMF;scale_samples;8;0;3;Update;Memory;53788672
NMF;scale_samples;8;0;4;Update;Time;185400
NMF;scale_samples;8;0;4;Update;Memory;54030336
NMF;scale_samples;8;0;5;Update;Time;19800
NMF;scale_samples;8;0;5;Update;Memory;54030336
NMF;scale_samples;8;0;6;Update;Time;15600
NMF;scale_samples;8;0;6;Update;Memory;54030336
NMF;scale_samples;8;0;7;Update;Time;230100
NMF;scale_samples;8;0;7;Update;Memory;54030336
NMF;scale_samples;8;0;8;Update;Time;8900
NMF;scale_samples;8;0;8;Update;Memory;54030336
NMF;scale_samples;8;0;0;Initial;Elements;229
NMF;scale_samples;8;0;0;Initial;ActiveSamples;64
NMF;scale_samples;8;0;1;Update;Elements;213
NMF;scale_samples;8;0;1;Update;ActiveSamples;56
NMF;scale_samples;8;0;2;Update;Elements;213
NMF;scale_samples;8;0;2;Update;ActiveSamples;56
NMF;scale_samples;8;0;3;Update;Elements;213
NMF;scale_samples;8;0;3;Update;ActiveSamples;56
NMF;scale_samples;8;0;4;Update;Elements;211
NMF;scale_samples;8;0;4;Update;ActiveSamples;54
NMF;scale_samples;8;0;5;Update;Elements;211
NMF;scale_samples;8;0;5;Update;ActiveSamples;54
NMF;scale_samples;8;0;6;Update;Elements;211
NMF;scale_samples;8;0;6;Update;ActiveSamples;54
NMF;scale_samples;8;0;7;Update;Elements;211
NMF;scale_samples;8;0;7;Update;ActiveSamples;51
NMF;scale_samples;8;0;8;Update;Elements;211
NMF;scale_samples;8;0;8;Update;ActiveSamples;51
NMF;scale_samples;16;0;0;Initialization;Time;245501600
NMF;scale_samples;16;0;0;Initialization;Memory;37945344
NMF;scale_samples;16;0;0;Load;Time;92211800
NMF;scale_samples;16;0;0;Load;Memory;41373696
NMF;scale_samples;16;0;0;Initial;Time;353116300
NMF;scale_samples;16;0;0;Initial;Memory;59662336
NMF;scale_samples;16;0;1;Update;Time;32581300
NMF;scale_samples;16;0;1;Update;Memory;60497920
NMF;scale_samples;16;0;2;Update;Time;171800
NMF;scale_samples;16;0;2;Update;Memory;60502016
NMF;scale_samples;16;0;3;Update;Time;25900
NMF;scale_samples;16;0;3;Update;Memory;60502016
NMF;scale_samples;16;0;4;Update;Time;120400
NMF;scale_samples;16;0;4;Update;Memory;60502016
NMF;scale_samples;16;0;5;Update;Time;140400
NMF;scale_samples;16;0;5;Update;Memory;60502016
NMF;scale_samples;16;0;6;Update;Time;12900
NMF;scale_samples;16;0;6;Update;Memory;60502016
NMF;scale_samples;16;0;7;Update;Time;284000
NMF;scale_samples;16;0;7;Update;Memory;60502016
NMF;scale_samples;16;0;8;Update;Time;163600
NMF;scale_samples;16;0;8;Update;Memory;60506112
NMF;scale_samples;16;0;9;Update;Time;15700
NMF;scale_samples;16;0;9;Update;Memory;60506112
NMF;scale_samples;16;0;0;Initial;Elements;455
NMF;scale_samples;16;0;0;Initial;ActiveSamples;128
NMF;scale_samples;16;0;1;Update;Elements;429
NMF;scale_samples;16;0;1;Update;ActiveSamples;115
NMF;scale_samples;16;0;2;Update;Elements;427
NMF;scale_samples;16;0;2;Update;ActiveSamples;114
NMF;scale_samples;16;0;3;Update;Elements;427
NMF;scale_samples;16;0;3;Update;ActiveSamples;114
NMF;scale_samples;16;0;4;Update;Elements;427
NMF;scale_samples;16;0;4;Update;ActiveSamples;114
NMF;scale_samples;16;0;5;Update;Elements;426
NMF;scale_samples;16;0;5;Update;ActiveSamples;113
NMF;scale_samples;16;0;6;Update;Elements;426
NMF;scale_samples;16;0;6;Update;ActiveSamples;113
NMF;scale_samples;16;0;7;Update;Elements;426
NMF;scale_samples;16;0;7;Update;ActiveSamples;110
NMF;scale_samples;16;0;8;Update;Elements;426
NMF;scale_samples;16;0;8;Update;ActiveSamples;108
NMF;scale_samples;16;0;9;Update;Elements;426
NMF;scale_samples;16;0;9;Update;ActiveSamples;108
NMF;scale_samples;32;0;0;Initialization;Time;249452200
NMF;scale_samples;32;0;0;Initialization;Memory;37912576
NMF;scale_samples;32;0;0;Load;Time;90405200
NMF;scale_samples;32;0;0;Load;Memory;41541632
NMF;scale_samples;32;0;0;Initial;Time;448562300
NMF;scale_samples;32;0;0;Initial;Memory;67534848
NMF;scale_samples;32;0;1;Update;Time;30276200
NMF;scale_samples;32;0;1;Update;Memory;70033408
NMF;scale_samples;32;0;2;Update;Time;209600
NMF;scale_samples;32;0;2;Update;Memory;72089600
NMF;scale_samples;32;0;3;Update;Time;402900
NMF;scale_samples;32;0;3;Update;Memory;73687040
NMF;scale_samples;32;0;4;Update;Time;245300
NMF;scale_samples;32;0;4;Update;Memory;75251712
NMF;scale_samples;32;0;5;Update;Time;292800
NMF;scale_samples;32;0;5;Update;Memory;76849152
NMF;scale_samples;32;0;6;Update;Time;179700
NMF;scale_samples;32;0;6;Update;Memory;77340672
NMF;scale_samples;32;0;7;Update;Time;288400
NMF;scale_samples;32;0;7;Update;Memory;77340672
NMF;scale_samples;32;0;8;Update;Time;1551800
NMF;scale_samples;32;0;8;Update;Memory;77447168
NMF;scale_samples;32;0;9;Update;Time;204100
NMF;scale_samples;32;0;9;Update;Memory;77639680
NMF;scale_samples;32;0;10;Update;Time;10600
NMF;scale_samples;32;0;10;Update;Memory;77639680
NMF;scale_samples;32;0;0;Initial;Elements;901
NMF;scale_samples;32;0;0;Initial;ActiveSamples;256
NMF;scale_samples;32;0;1;Update;Elements;883
NMF;scale_samples;32;0;1;Update;ActiveSamples;247
NMF;scale_samples;32;0;2;Update;Elements;883
NMF;scale_samples;32;0;2;Update;ActiveSamples;247
NMF;scale_samples;32;0;3;Update;Elements;873
NMF;scale_samples;32;0;3;Update;ActiveSamples;242
NMF;scale_samples;32;0;4;Update;Elements;872
NMF;scale_samples;32;0;4;Update;ActiveSamples;241
NMF;scale_samples;32;0;5;Update;Elements;870
NMF;scale_samples;32;0;5;Update;ActiveSamples;239
NMF;scale_samples;32;0;6;Update;Elements;869
NMF;scale_samples;32;0;6;Update;ActiveSamples;238
NMF;scale_samples;32;0;7;Update;Elements;869
NMF;scale_samples;32;0;7;Update;ActiveSamples;236
NMF;scale_samples;32;0;8;Update;Elements;869
NMF;scale_samples;32;0;8;Update;ActiveSamples;235
NMF;scale_samples;32;0;9;Update;Elements;869
NMF;scale_samples;32;0;9;Update;ActiveSamples;233
NMF;scale_samples;32;0;10;Update;Elements;869
NMF;scale_samples;32;0;10;Update;ActiveSamples;233
NMF;scale_samples;64;0;0;Initialization;Time;245620200
NMF;scale_samples;64;0;0;Initialization;Memory;37965824
NMF;scale_samples;64;0;0;Load;Time;107472900
